apple,positive,126256230397259776,'你好 ! Currently learning Mandarin for my upcoming trip to Hong Kong. I gotta hand it to @Apple iPhones & their uber useful flashcard apps  \ue516\ue513'
apple,positive,126213333123743744,'Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s'
apple,positive,126195522691280896,'@RIM you made it too easy for me to switch to @Apple iPhone. See ya!'
apple,positive,126183339945234432,"""RT @imightbewrong: I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   : ..."""
apple,positive,126180209501286400,"'Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w'"
apple,positive,126164430546403328,'iPads Replace Bound Playbooks on Some N.F.L. Teams http://t.co/2UXAWKwf @apple @nytimes'
apple,positive,126148685737361408,'We did an unexpected workshop for the #iPhone4S at @apple yesterday and we got an awesome amount of info #notjustaboutthephone @gamerchik16'
apple,positive,126140794078892033,'@apple @siri is efffing amazing!!'
apple,positive,126134400466419712,'#iCloud set up was flawless and works like a champ! To the Cloud @Apple'
apple,positive,126130991365500928,'making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH'
apple,positive,126116898051076096,'Now all @Apple has to do is get swype on the iphone and it will be crack. Iphone that is'
apple,positive,126116614495154176,'Lmao I think @apple is onto something magical! I am DYING!!! haha. Siri suggested where to find whores and where to hide a body lolol'
apple,positive,126112836219973632,'@Apple Safari Reader owns the worldwide web'
apple,positive,126107965991297024,'@DailyDealChat @apple Thanks!!'
apple,positive,126104732426186752,"'Thanks to @Apple Covent Garden #GeniusBar for replacing my MacBook keyboard/cracked wristpad during my lunch break today, out of warranty.'"
apple,positive,126097426493878272,'Thank you @apple. My new gf(iphone4s) is great!  She does everything!'
apple,positive,126095744531832832,"""Currently ordering a BRAND NEW MACBOOK PRO!!! Bahhh... my MacBook is 5 years old. I'll miss it. But it's time. cc: @Apple -"""
apple,positive,126093298619252737,'@apple loving the new IOS5 upgrade for the iPhone!'
apple,positive,126084907343691776,"'4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!'"
apple,positive,126079414986485761,"""I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   :)  Way to go @Apple!"""
apple,positive,126076743613284354,'Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.'
apple,positive,126076238375817216,"""Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now"""
apple,positive,126075534894571520,'---» RT @Apple No question bro. RT @AintEeenTrippin: Should I get dis iPhone or a EVO 3D?'
apple,positive,126064519943426048,'Time to go get my iPhone 4s.  Looking forward to sticking it to the man by no longer paying for most texts.  Thanks @apple.'
apple,positive,125909565031198720,'the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple'
apple,positive,125907732388790272,'I ♥ @Apple http://t.co/a8on3IAa'
apple,positive,125902301931126785,'RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...'
apple,positive,125901202591461376,"'So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac'"
apple,positive,125900497327636480,'#iOs5 is nice and as it had to be ! Thanks @Apple'
apple,positive,125898611572740097,'Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple'
apple,positive,125850288488841217,'Love love love iOS 5!! @apple'
apple,positive,125840039031738368,"'Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone'"
apple,positive,125816853867151360,'Loving the new iPod update @apple'
apple,positive,125794931439702016,"""I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's"""
apple,positive,125728717942161408,"'RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..'"
apple,positive,125727629012770816,'@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required'
apple,positive,125722746100531200,"""Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!"""
apple,positive,125717622728818688,'I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple'
apple,positive,125714253452812288,'Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.'
apple,positive,125713935344214016,"'I absolutely love my iPhone 4S. Thank you, Steve and @apple.'"
apple,positive,125712433087123456,'@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed'
apple,positive,125708639607599104,"""RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t. ..."""
apple,positive,125706813583798274,'Loving #iOS5 !! #awesome @Apple'
apple,positive,125701161926930433,"""@Apple: Siri is amazing!!! I'm in love!"""
apple,positive,125699573799845888,"""Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness"""
apple,positive,125688922410975232,"'Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson.'"
apple,positive,125685656415510528,'Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone'
apple,positive,125681742760771584,'RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO'
apple,positive,125680049478316032,"""Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature"""
apple,positive,125677424565424128,'Awesome service from the @apple store in pc. Thanks chris!'
apple,positive,125673004511412224,'RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple'
apple,positive,125667241978114048,'It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!'
apple,positive,125665606853861376,"'Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple'"
apple,positive,125664375364255744,'Why is  #Siri always down @apple'
apple,positive,125662399217930240,'.@apple thanks for fixing this... http://t.co/wTj1ogDO'
apple,positive,125652668080336896,'RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple'
apple,positive,125648027045199873,'Good support fm Kevin @apple #Bellevue store 4 biz customers TY!'
apple,positive,125645258003464192,'#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things'
apple,positive,125643107260829697,"""My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple."""
apple,positive,125633677597229056,"'dammit, listening to siri is making me want to upgrade. well played @apple.'"
apple,positive,125633065757310976,'Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT'
apple,positive,125628199269961729,"""@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s"""
apple,positive,125623745284018176,'@RickySinghPT got a new backside for my eye phone! V impressed with @apple'
apple,positive,125618466353983488,"'@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..'"
apple,positive,125616280215617537,'Loving my new #iPhone4S thanks @apple for #ios5'
apple,positive,125610372727193601,'@rygurl you need an @apple iphone4S with Siri!'
apple,positive,125608381431025664,"""Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s"""
apple,positive,125596541028282369,'@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.'
apple,positive,125595292304281601,'@apple needs to hurry up and release #iTunesMatch'
apple,positive,125585606100267008,'RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple'
apple,positive,125562428200202240,'Wow I am loving this new @apple update for my touch. #coolness Well done'
apple,positive,125561950376701952,"""@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?"""
apple,positive,125550135911518209,'@apple your simply the best.'
apple,positive,125547297072357376,"'@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.'"
apple,positive,125539788546781185,"'@apple AirDrop #fail - Immediate ""declined your request."" every time'"
apple,positive,125537993942515712,'Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!'
apple,positive,125537578974851072,"""The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple"""
apple,positive,125536884813336576,'Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D'
apple,positive,125533599737978882,"""Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple"""
apple,positive,125524107386302465,'@apple Siri is amazing'
apple,positive,125523414298533888,"'RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}'"
apple,positive,125501576952553472,'@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.'
apple,positive,125501281753251840,'@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5'
apple,positive,125495491701125120,'@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry'
apple,positive,125459338524499969,'#iOS5 update submitted to @apple! Thanks for all the support!'
apple,positive,125458901192810496,'@apple the iPhone 4s is great #genius'
apple,positive,125455260801179648,'I am crazy about #iOS5 . The photo cropping is the best! @apple'
apple,positive,125445056218923008,'@apple has changed life.'
apple,positive,125423290767507456,'New iOS 5 update is THE BEST. iloveyou @apple'
apple,negative,126407767132078082,'Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight'
apple,negative,126405405667627008,"""@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em"""
apple,negative,126405185630253056,'I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple'
apple,negative,126405040809312256,'@albertmal88 remember @apple is evil. #icloud entering the #dropbox market'
apple,negative,126400637930979329,'@apple my iPhone is charging very slowly!!!!!'
apple,negative,126394680903614465,"""Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???"""
apple,negative,126393717421645825,'@apple why is my iPhone battery so crappy #fail'
apple,negative,126393204550537216,'oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it'
apple,negative,126392402083708928,"""@bisquiat @Apple the upgrade just slows down my phone so much, it's stuck half the time. uch. thankfully no other damage. sucks for you :("""
apple,negative,126391082308206593,"'@apple the reservation system not working, shows no products avail let alone iphone 4s I had the site open in 3 browsers at 9 PM and nothing'"
apple,negative,126389218284015616,'removing all @apple shit.'
apple,negative,126388194194362369,"""Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please."""
apple,negative,126388023725268992,"""RT @CircusTK: I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my t ..."""
apple,negative,126385036441296896,'why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple'
apple,negative,126382959711358976,'The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss'
apple,negative,126382051661328385,"""@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise… why doesn't it just auto-authorise it when I sign into iTunes? Grrrr..."""
apple,negative,126381519513194497,"'@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail'"
apple,negative,126380588822298625,'Damn it @Apple!! Whatchu done to my phone??'
apple,negative,126380553464315904,'RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!'
apple,negative,126377298650861568,"""Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber"""
apple,negative,126375381249966080,'@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm.Then he exclaims: And I waited a whole YEAR for this phone!!LMAO'
apple,negative,126372694118768640,'Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii'
apple,negative,126372040696541184,'@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T'
apple,negative,126363154837020672,"""Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #"""
apple,negative,126361483432038400,"""Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit."""
apple,negative,126358781633368064,"""Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer.  Missed opportunity @apple"""
apple,negative,126358301393956866,'Would it kill @apple to put a braille type bump on their earbuds so we know which bud is R and L in the dark.'
apple,negative,126358272084152320,"'@apple, your new ""Save a Version"" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world'"
apple,negative,126357580741226496,'Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s'
apple,negative,126357227727626240,'It would be great If @Apple would send my new phone. #frustrated'
apple,negative,126354628999778305,'@AsimRang @apple @umber the desktop app is wack though'
apple,negative,126351972948393984,"'shit, shit, shit. IOS5 update ate all my apps, data and media just like @apple said it would. This is going to take some time to rebuild.'"
apple,negative,126348169826148352,"""I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!”"""
apple,negative,126344426854416385,"'@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do.'"
apple,negative,126343931117047808,'Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!'
apple,negative,126343679785959424,'Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance'
apple,negative,126343214805426176,"""@Mayati I think @Apple didn't do such a thorough job with the step x steps for upgrade and move to iCloud. Now it's cost me mightily."""
apple,negative,126334597431697408,'I hate my @apple computer.  Thats 3500 dollars down the drain.'
apple,negative,126334188583530496,'Time to play a game called wait at the @apple store forever because the tourists are taking forever with their genius appointments.'
apple,negative,126331480233353216,'I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) http://t.co/JZmVBdNm'
apple,negative,126331327271284736,'@APPLE Wow @MOTOROLA Just crushed your dreams....'
apple,negative,126328782700285952,'My @Apple @macbook keyboard will not type :('
apple,negative,126327808803880960,"""Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name. #whaddupwitdat"""
apple,negative,126325125749542913,'#DontBeMadAtMeBecause #Android is by far better than @Apple'
apple,negative,126324573384871936,'@rogerweir no but I have the option of a  replacement iPhone 4s ?\nNot sure if I want one after having 2 duff iPhones.\n@O2 @iphone4s @apple'
apple,negative,126324389741473792,"'Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR'"
apple,negative,126324077513293824,'So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. What is this 2001?'
apple,negative,126321169468100609,'Like @apple da fuck is this shit?  http://t.co/nb4DHlSg'
apple,negative,126320033369563138,"""@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit."""
apple,negative,126312535203921920,"'@phxguy88 @Apple @BGR That\'s why all the ppl who stand in line for hrs to get the ""newest"" model are suckers...'"
apple,negative,126311879218966529,"'Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it.'"
apple,negative,126310645443461121,""". @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!"""
apple,negative,126309616391950336,'Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise'
apple,negative,126308005779210241,"""@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?"""
apple,negative,126307071984545793,"'@FishMama: If you made a purchase, just wait for the @apple survey! hate going b/c of the bad #custserv'"
apple,negative,126304942049853441,'Samsung seeks iPhone 4S ban in Japan and Australia\nPatent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk'
apple,negative,126302386644975616,"""Correction: @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple. Hero of my day!"""
apple,negative,126299379832336384,"""You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?"""
apple,negative,126297326565330944,'One would think the voice recognition on the @apple tech support line would work a little better.'
apple,negative,126297241190281216,"'@Apple iTunes is the worst program ever. For such a great phone, you make some awful software.'"
apple,negative,126295434862936064,'fuck u @apple'
apple,negative,126292335540699136,'Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise.'
apple,negative,126286814578348032,'9% now on my second full charge of the day. Pissed @Apple'
apple,negative,126283602571964416,"'@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2'"
apple,negative,126282994821509120,'@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??'
apple,negative,126281019476291585,'good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb'
apple,negative,126280555980529664,"'Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer…""'"
apple,negative,126279811151831042,'@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld http://t.co/5Uh4a4Vt'
apple,negative,126270073420791810,"""@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!"""
apple,negative,126264313563459585,'. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed'
apple,negative,126258214412091392,"""So @PhoenixSwinger 's iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple"""
apple,negative,126257645282799616,"'@paulens It surprises me that @Apple throws up an error alert about authorizing, and there\'s no ""Authorize this computer"" button.'"
apple,negative,126251052667375616,"""I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!"""
apple,negative,126247557339947008,'Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity'
apple,negative,126243680129523712,'FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.'
apple,negative,126240605419487232,"""@apple, \nNo, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now"""
apple,negative,126239832895795200,'@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.'
apple,negative,126238223537152001,"""@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!"""
apple,negative,126129938247061504,"'@trisha_ps @iCloud is Cloudy. @apple tech, not very techy.'"
apple,negative,126129582326816769,"""Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!"""
apple,negative,126128599030956032,"""Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed."""
apple,negative,126127465155403777,'RT @CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.'
apple,negative,126126605344047105,'1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail'
apple,negative,126121175926571009,"""Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f"""
apple,negative,126118222746497025,'This. RT @bonkoif Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable'
apple,negative,126106964420857857,'Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall'
apple,negative,126099775417364480,'@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx'
apple,negative,126096173198082048,"""should be studying/ doing work but no I'm hold with @apple HURRY THE FUCK UP! #nopatience"""
apple,negative,126094194312876032,'@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.'
apple,negative,126089287660863488,"'""Waiting for items to copy"" in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?'"
apple,negative,126088404084588546,"""@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!"""
apple,negative,126085893353250816,'Ok this @Apple software update for the #iphone is taking waaaaay too long!\n#annoyed'
apple,negative,126084068298334208,'Lies @apple. the battery on this new iPhone4S is definitely not any better.'
apple,negative,126082198720888833,"""@samsung, @apple, you do realise you're just really pissing off the customer base AS WELL AS looking petty."""
apple,negative,126082123743502336,'none of my apps work after the new ios from @apple. what do i do?!?'
apple,negative,126079672386723840,'@apple u guys are gay'
apple,negative,126075115686465536,'@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL'
apple,negative,126073788323479552,"""I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN"""
apple,negative,126073520504569858,"'Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, ""I can\'t actually help u, just direct u back to the web""'"
apple,negative,126072901144281088,"""+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!"""
apple,negative,126070647125327872,"'GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me.'"
apple,negative,126069614181486593,"""Hey @apple why can't I share a reminder list from my iPhone?\nAlso why can't I login to the iCloud webpage to modify sharing from my phone?"""
apple,negative,126068917012668416,"'@apple: Multiple times siri is ""having trouble connecting to the network.""  Siri needs servers (and some exercise!)'"
apple,negative,126063215842037760,"""@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?"""
apple,negative,126060639268507649,"""Been on hold with @apple customer service for 25 minutes. Wow, lt's like they're #timewarnercable."""
apple,negative,126054048972537856,"'“@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.” in NZ?'"
apple,negative,126053722966069248,"""@Apple unhappy again with service/product quality. Won't buy @Apple again."""
apple,negative,126050114518261760,'Where is my iPhone!?!?!?!\n@apple'
apple,negative,126044756320075776,'Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh'
apple,negative,126044425964109824,"'“@philipgrey: dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?”'"
apple,negative,126042137740574720,"'@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never'"
apple,negative,126042022900547584,"""What's wrong with Siri today @apple"""
apple,negative,126037831301869568,"""@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful."""
apple,negative,126036793970786304,'@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.'
